Date,Year,Daily Mean PM2.5 Concentration,UNITS,SITE_LATITUDE,SITE_LONGITUDE
01/23/2014,2014,7.8,ug/m3 LC,40.515262,-74.806671
01/24/2014,2014,6.4,ug/m3 LC,40.515262,-74.806671
01/25/2014,2014,5.7,ug/m3 LC,40.515262,-74.806671
01/26/2014,2014,4.3,ug/m3 LC,40.515262,-74.806671
01/27/2014,2014,8.2,ug/m3 LC,40.515262,-74.806671
01/28/2014,2014,4.4,ug/m3 LC,40.515262,-74.806671
01/29/2014,2014,7.6,ug/m3 LC,40.515262,-74.806671
01/30/2014,2014,11.4,ug/m3 LC,40.515262,-74.806671
01/31/2014,2014,17.7,ug/m3 LC,40.515262,-74.806671
02/01/2014,2014,19.1,ug/m3 LC,40.515262,-74.806671
02/02/2014,2014,17.3,ug/m3 LC,40.515262,-74.806671
02/03/2014,2014,5.6,ug/m3 LC,40.515262,-74.806671
02/04/2014,2014,7.3,ug/m3 LC,40.515262,-74.806671
02/05/2014,2014,6.6,ug/m3 LC,40.515262,-74.806671
02/06/2014,2014,4.9,ug/m3 LC,40.515262,-74.806671
02/07/2014,2014,12.5,ug/m3 LC,40.515262,-74.806671
02/08/2014,2014,6.2,ug/m3 LC,40.515262,-74.806671
02/09/2014,2014,10.8,ug/m3 LC,40.515262,-74.806671
02/12/2014,2014,6.2,ug/m3 LC,40.515262,-74.806671
02/14/2014,2014,9.7,ug/m3 LC,40.515262,-74.806671
02/15/2014,2014,14.6,ug/m3 LC,40.515262,-74.806671
02/16/2014,2014,6.3,ug/m3 LC,40.515262,-74.806671
02/17/2014,2014,4,ug/m3 LC,40.515262,-74.806671
02/18/2014,2014,11,ug/m3 LC,40.515262,-74.806671
02/19/2014,2014,19.2,ug/m3 LC,40.515262,-74.806671
02/20/2014,2014,5.8,ug/m3 LC,40.515262,-74.806671
02/21/2014,2014,8.4,ug/m3 LC,40.515262,-74.806671
02/22/2014,2014,4.8,ug/m3 LC,40.515262,-74.806671
02/23/2014,2014,5.3,ug/m3 LC,40.515262,-74.806671
02/24/2014,2014,3.7,ug/m3 LC,40.515262,-74.806671
02/25/2014,2014,6.2,ug/m3 LC,40.515262,-74.806671
02/26/2014,2014,7.2,ug/m3 LC,40.515262,-74.806671
02/27/2014,2014,8.1,ug/m3 LC,40.515262,-74.806671
02/28/2014,2014,4.1,ug/m3 LC,40.515262,-74.806671
03/01/2014,2014,12.2,ug/m3 LC,40.515262,-74.806671
03/02/2014,2014,18.3,ug/m3 LC,40.515262,-74.806671
03/03/2014,2014,2.2,ug/m3 LC,40.515262,-74.806671
03/04/2014,2014,4.4,ug/m3 LC,40.515262,-74.806671
03/05/2014,2014,11.6,ug/m3 LC,40.515262,-74.806671
03/06/2014,2014,4.5,ug/m3 LC,40.515262,-74.806671
03/07/2014,2014,6.6,ug/m3 LC,40.515262,-74.806671
03/08/2014,2014,10.6,ug/m3 LC,40.515262,-74.806671
03/09/2014,2014,11.5,ug/m3 LC,40.515262,-74.806671
03/10/2014,2014,11.7,ug/m3 LC,40.515262,-74.806671
03/11/2014,2014,17.1,ug/m3 LC,40.515262,-74.806671
03/12/2014,2014,14.2,ug/m3 LC,40.515262,-74.806671
03/13/2014,2014,1.6,ug/m3 LC,40.515262,-74.806671
03/14/2014,2014,4.7,ug/m3 LC,40.515262,-74.806671
03/15/2014,2014,5,ug/m3 LC,40.515262,-74.806671
03/16/2014,2014,1.1,ug/m3 LC,40.515262,-74.806671
03/17/2014,2014,1.6,ug/m3 LC,40.515262,-74.806671
03/18/2014,2014,6.9,ug/m3 LC,40.515262,-74.806671
03/19/2014,2014,5.7,ug/m3 LC,40.515262,-74.806671
03/20/2014,2014,5.8,ug/m3 LC,40.515262,-74.806671
03/21/2014,2014,5.4,ug/m3 LC,40.515262,-74.806671
03/22/2014,2014,9.4,ug/m3 LC,40.515262,-74.806671
03/23/2014,2014,3.4,ug/m3 LC,40.515262,-74.806671
03/24/2014,2014,2.9,ug/m3 LC,40.515262,-74.806671
03/25/2014,2014,7.6,ug/m3 LC,40.515262,-74.806671
03/26/2014,2014,4.6,ug/m3 LC,40.515262,-74.806671
03/27/2014,2014,6.4,ug/m3 LC,40.515262,-74.806671
03/28/2014,2014,9.3,ug/m3 LC,40.515262,-74.806671
03/29/2014,2014,4.9,ug/m3 LC,40.515262,-74.806671
03/30/2014,2014,-0.1,ug/m3 LC,40.515262,-74.806671
03/31/2014,2014,2.5,ug/m3 LC,40.515262,-74.806671
04/01/2014,2014,3.8,ug/m3 LC,40.515262,-74.806671
04/02/2014,2014,7.9,ug/m3 LC,40.515262,-74.806671
04/03/2014,2014,7.6,ug/m3 LC,40.515262,-74.806671
04/04/2014,2014,5.3,ug/m3 LC,40.515262,-74.806671
04/05/2014,2014,4.5,ug/m3 LC,40.515262,-74.806671
04/06/2014,2014,4.8,ug/m3 LC,40.515262,-74.806671
04/07/2014,2014,15.6,ug/m3 LC,40.515262,-74.806671
04/08/2014,2014,3.3,ug/m3 LC,40.515262,-74.806671
04/09/2014,2014,5.5,ug/m3 LC,40.515262,-74.806671
04/10/2014,2014,5.7,ug/m3 LC,40.515262,-74.806671
04/11/2014,2014,9,ug/m3 LC,40.515262,-74.806671
04/12/2014,2014,6.5,ug/m3 LC,40.515262,-74.806671
04/13/2014,2014,11.7,ug/m3 LC,40.515262,-74.806671
04/14/2014,2014,6.6,ug/m3 LC,40.515262,-74.806671
04/15/2014,2014,3.5,ug/m3 LC,40.515262,-74.806671
04/16/2014,2014,2.8,ug/m3 LC,40.515262,-74.806671
04/17/2014,2014,4.4,ug/m3 LC,40.515262,-74.806671
04/18/2014,2014,7.3,ug/m3 LC,40.515262,-74.806671
04/19/2014,2014,6.5,ug/m3 LC,40.515262,-74.806671
04/20/2014,2014,6.1,ug/m3 LC,40.515262,-74.806671
04/21/2014,2014,5.3,ug/m3 LC,40.515262,-74.806671
04/22/2014,2014,10.8,ug/m3 LC,40.515262,-74.806671
04/23/2014,2014,2.8,ug/m3 LC,40.515262,-74.806671
04/24/2014,2014,1.5,ug/m3 LC,40.515262,-74.806671
04/25/2014,2014,3.8,ug/m3 LC,40.515262,-74.806671
04/26/2014,2014,8.1,ug/m3 LC,40.515262,-74.806671
04/27/2014,2014,2.1,ug/m3 LC,40.515262,-74.806671
04/28/2014,2014,3,ug/m3 LC,40.515262,-74.806671
04/29/2014,2014,5.9,ug/m3 LC,40.515262,-74.806671
04/30/2014,2014,2.1,ug/m3 LC,40.515262,-74.806671
05/01/2014,2014,7.8,ug/m3 LC,40.515262,-74.806671
05/02/2014,2014,8.8,ug/m3 LC,40.515262,-74.806671
05/03/2014,2014,9.2,ug/m3 LC,40.515262,-74.806671
05/04/2014,2014,5.4,ug/m3 LC,40.515262,-74.806671
05/05/2014,2014,3.1,ug/m3 LC,40.515262,-74.806671
05/06/2014,2014,4.7,ug/m3 LC,40.515262,-74.806671
05/07/2014,2014,6.2,ug/m3 LC,40.515262,-74.806671
05/08/2014,2014,12.8,ug/m3 LC,40.515262,-74.806671
05/09/2014,2014,17.9,ug/m3 LC,40.515262,-74.806671
05/10/2014,2014,12.5,ug/m3 LC,40.515262,-74.806671
05/11/2014,2014,10.1,ug/m3 LC,40.515262,-74.806671
05/12/2014,2014,15.9,ug/m3 LC,40.515262,-74.806671
05/13/2014,2014,12.9,ug/m3 LC,40.515262,-74.806671
05/14/2014,2014,10.2,ug/m3 LC,40.515262,-74.806671
05/15/2014,2014,11.5,ug/m3 LC,40.515262,-74.806671
05/16/2014,2014,7.6,ug/m3 LC,40.515262,-74.806671
05/17/2014,2014,8,ug/m3 LC,40.515262,-74.806671
05/18/2014,2014,8,ug/m3 LC,40.515262,-74.806671
05/19/2014,2014,7,ug/m3 LC,40.515262,-74.806671
05/20/2014,2014,10.8,ug/m3 LC,40.515262,-74.806671
05/21/2014,2014,14.2,ug/m3 LC,40.515262,-74.806671
05/22/2014,2014,19.9,ug/m3 LC,40.515262,-74.806671
05/23/2014,2014,9.2,ug/m3 LC,40.515262,-74.806671
05/24/2014,2014,5.1,ug/m3 LC,40.515262,-74.806671
05/25/2014,2014,6.9,ug/m3 LC,40.515262,-74.806671
05/26/2014,2014,12.7,ug/m3 LC,40.515262,-74.806671
05/27/2014,2014,16,ug/m3 LC,40.515262,-74.806671
05/28/2014,2014,13,ug/m3 LC,40.515262,-74.806671
05/29/2014,2014,5.1,ug/m3 LC,40.515262,-74.806671
05/30/2014,2014,7.3,ug/m3 LC,40.515262,-74.806671
05/31/2014,2014,6.1,ug/m3 LC,40.515262,-74.806671
06/01/2014,2014,8.6,ug/m3 LC,40.515262,-74.806671
06/02/2014,2014,9.4,ug/m3 LC,40.515262,-74.806671
06/03/2014,2014,14.1,ug/m3 LC,40.515262,-74.806671
06/04/2014,2014,9.1,ug/m3 LC,40.515262,-74.806671
06/05/2014,2014,4.9,ug/m3 LC,40.515262,-74.806671
06/06/2014,2014,5.7,ug/m3 LC,40.515262,-74.806671
06/07/2014,2014,7.4,ug/m3 LC,40.515262,-74.806671
06/08/2014,2014,10.7,ug/m3 LC,40.515262,-74.806671
06/09/2014,2014,16.2,ug/m3 LC,40.515262,-74.806671
06/10/2014,2014,16.1,ug/m3 LC,40.515262,-74.806671
06/11/2014,2014,8.1,ug/m3 LC,40.515262,-74.806671
06/12/2014,2014,8.2,ug/m3 LC,40.515262,-74.806671
06/13/2014,2014,5.2,ug/m3 LC,40.515262,-74.806671
06/14/2014,2014,7.5,ug/m3 LC,40.515262,-74.806671
06/15/2014,2014,7.4,ug/m3 LC,40.515262,-74.806671
06/16/2014,2014,9.4,ug/m3 LC,40.515262,-74.806671
06/17/2014,2014,18.6,ug/m3 LC,40.515262,-74.806671
06/18/2014,2014,12.1,ug/m3 LC,40.515262,-74.806671
06/19/2014,2014,9.2,ug/m3 LC,40.515262,-74.806671
06/20/2014,2014,4.9,ug/m3 LC,40.515262,-74.806671
06/21/2014,2014,6.2,ug/m3 LC,40.515262,-74.806671
06/22/2014,2014,10.5,ug/m3 LC,40.515262,-74.806671
06/23/2014,2014,9,ug/m3 LC,40.515262,-74.806671
06/24/2014,2014,6.7,ug/m3 LC,40.515262,-74.806671
06/25/2014,2014,9.2,ug/m3 LC,40.515262,-74.806671
06/26/2014,2014,5.1,ug/m3 LC,40.515262,-74.806671
06/27/2014,2014,9.4,ug/m3 LC,40.515262,-74.806671
06/28/2014,2014,9.8,ug/m3 LC,40.515262,-74.806671
06/29/2014,2014,10.9,ug/m3 LC,40.515262,-74.806671
06/30/2014,2014,9.8,ug/m3 LC,40.515262,-74.806671
07/01/2014,2014,13,ug/m3 LC,40.515262,-74.806671
07/04/2014,2014,6.8,ug/m3 LC,40.515262,-74.806671
07/05/2014,2014,6.2,ug/m3 LC,40.515262,-74.806671
07/06/2014,2014,9.7,ug/m3 LC,40.515262,-74.806671
07/07/2014,2014,16.4,ug/m3 LC,40.515262,-74.806671
07/08/2014,2014,15.6,ug/m3 LC,40.515262,-74.806671
07/09/2014,2014,10.2,ug/m3 LC,40.515262,-74.806671
07/10/2014,2014,11.5,ug/m3 LC,40.515262,-74.806671
07/11/2014,2014,10.4,ug/m3 LC,40.515262,-74.806671
07/12/2014,2014,13.1,ug/m3 LC,40.515262,-74.806671
07/13/2014,2014,13.6,ug/m3 LC,40.515262,-74.806671
07/14/2014,2014,9.4,ug/m3 LC,40.515262,-74.806671
07/15/2014,2014,12.6,ug/m3 LC,40.515262,-74.806671
07/16/2014,2014,9.4,ug/m3 LC,40.515262,-74.806671
07/17/2014,2014,9.7,ug/m3 LC,40.515262,-74.806671
07/18/2014,2014,8.9,ug/m3 LC,40.515262,-74.806671
07/19/2014,2014,10.7,ug/m3 LC,40.515262,-74.806671
07/20/2014,2014,10.7,ug/m3 LC,40.515262,-74.806671
07/21/2014,2014,10.6,ug/m3 LC,40.515262,-74.806671
07/22/2014,2014,12.4,ug/m3 LC,40.515262,-74.806671
07/23/2014,2014,12.8,ug/m3 LC,40.515262,-74.806671
07/24/2014,2014,5.4,ug/m3 LC,40.515262,-74.806671
07/26/2014,2014,11.9,ug/m3 LC,40.515262,-74.806671
07/27/2014,2014,15.7,ug/m3 LC,40.515262,-74.806671
07/28/2014,2014,7,ug/m3 LC,40.515262,-74.806671
07/29/2014,2014,5.2,ug/m3 LC,40.515262,-74.806671
07/30/2014,2014,7.3,ug/m3 LC,40.515262,-74.806671
07/31/2014,2014,16.9,ug/m3 LC,40.515262,-74.806671
08/01/2014,2014,21.9,ug/m3 LC,40.515262,-74.806671
08/02/2014,2014,17.6,ug/m3 LC,40.515262,-74.806671
08/03/2014,2014,19.8,ug/m3 LC,40.515262,-74.806671
08/04/2014,2014,14.5,ug/m3 LC,40.515262,-74.806671
08/05/2014,2014,13.6,ug/m3 LC,40.515262,-74.806671
08/06/2014,2014,8.5,ug/m3 LC,40.515262,-74.806671
08/07/2014,2014,8.1,ug/m3 LC,40.515262,-74.806671
08/09/2014,2014,6.3,ug/m3 LC,40.515262,-74.806671
08/10/2014,2014,8.9,ug/m3 LC,40.515262,-74.806671
08/11/2014,2014,7.8,ug/m3 LC,40.515262,-74.806671
08/12/2014,2014,4.3,ug/m3 LC,40.515262,-74.806671
08/13/2014,2014,2.8,ug/m3 LC,40.515262,-74.806671
08/14/2014,2014,5.4,ug/m3 LC,40.515262,-74.806671
08/15/2014,2014,5.6,ug/m3 LC,40.515262,-74.806671
08/16/2014,2014,8.1,ug/m3 LC,40.515262,-74.806671
08/17/2014,2014,10.2,ug/m3 LC,40.515262,-74.806671
08/18/2014,2014,6.3,ug/m3 LC,40.515262,-74.806671
08/19/2014,2014,6.8,ug/m3 LC,40.515262,-74.806671
08/20/2014,2014,6.6,ug/m3 LC,40.515262,-74.806671
08/21/2014,2014,5.4,ug/m3 LC,40.515262,-74.806671
08/22/2014,2014,3.8,ug/m3 LC,40.515262,-74.806671
08/23/2014,2014,3.6,ug/m3 LC,40.515262,-74.806671
08/24/2014,2014,4.6,ug/m3 LC,40.515262,-74.806671
08/25/2014,2014,8.6,ug/m3 LC,40.515262,-74.806671
08/26/2014,2014,9.4,ug/m3 LC,40.515262,-74.806671
08/27/2014,2014,11.1,ug/m3 LC,40.515262,-74.806671
08/28/2014,2014,3.3,ug/m3 LC,40.515262,-74.806671
08/29/2014,2014,3,ug/m3 LC,40.515262,-74.806671
08/30/2014,2014,5,ug/m3 LC,40.515262,-74.806671
08/31/2014,2014,9.5,ug/m3 LC,40.515262,-74.806671
09/01/2014,2014,8.1,ug/m3 LC,40.515262,-74.806671
09/02/2014,2014,10.8,ug/m3 LC,40.515262,-74.806671
09/03/2014,2014,4.4,ug/m3 LC,40.515262,-74.806671
09/04/2014,2014,7.6,ug/m3 LC,40.515262,-74.806671
09/05/2014,2014,15.7,ug/m3 LC,40.515262,-74.806671
09/06/2014,2014,11.8,ug/m3 LC,40.515262,-74.806671
09/07/2014,2014,2.5,ug/m3 LC,40.515262,-74.806671
09/08/2014,2014,2.9,ug/m3 LC,40.515262,-74.806671
09/09/2014,2014,3.3,ug/m3 LC,40.515262,-74.806671
09/10/2014,2014,3.7,ug/m3 LC,40.515262,-74.806671
09/11/2014,2014,5.5,ug/m3 LC,40.515262,-74.806671
09/12/2014,2014,0.9,ug/m3 LC,40.515262,-74.806671
09/13/2014,2014,1.7,ug/m3 LC,40.515262,-74.806671
09/15/2014,2014,3.3,ug/m3 LC,40.515262,-74.806671
09/16/2014,2014,3.9,ug/m3 LC,40.515262,-74.806671
09/17/2014,2014,3.9,ug/m3 LC,40.515262,-74.806671
09/18/2014,2014,8.8,ug/m3 LC,40.515262,-74.806671
09/19/2014,2014,6.6,ug/m3 LC,40.515262,-74.806671
09/20/2014,2014,8.3,ug/m3 LC,40.515262,-74.806671
09/21/2014,2014,5,ug/m3 LC,40.515262,-74.806671
09/22/2014,2014,2.4,ug/m3 LC,40.515262,-74.806671
09/23/2014,2014,2.5,ug/m3 LC,40.515262,-74.806671
09/24/2014,2014,5,ug/m3 LC,40.515262,-74.806671
09/25/2014,2014,3,ug/m3 LC,40.515262,-74.806671
09/26/2014,2014,5,ug/m3 LC,40.515262,-74.806671
09/27/2014,2014,5.9,ug/m3 LC,40.515262,-74.806671
09/28/2014,2014,7,ug/m3 LC,40.515262,-74.806671
09/29/2014,2014,9.7,ug/m3 LC,40.515262,-74.806671
09/30/2014,2014,7.2,ug/m3 LC,40.515262,-74.806671
10/01/2014,2014,3.1,ug/m3 LC,40.515262,-74.806671
10/02/2014,2014,1.5,ug/m3 LC,40.515262,-74.806671
10/03/2014,2014,3.8,ug/m3 LC,40.515262,-74.806671
10/04/2014,2014,3.1,ug/m3 LC,40.515262,-74.806671
10/05/2014,2014,4.2,ug/m3 LC,40.515262,-74.806671
10/06/2014,2014,5.5,ug/m3 LC,40.515262,-74.806671
10/07/2014,2014,5.4,ug/m3 LC,40.515262,-74.806671
10/08/2014,2014,4.3,ug/m3 LC,40.515262,-74.806671
10/09/2014,2014,3.4,ug/m3 LC,40.515262,-74.806671
10/10/2014,2014,4.3,ug/m3 LC,40.515262,-74.806671
10/11/2014,2014,5.8,ug/m3 LC,40.515262,-74.806671
10/12/2014,2014,4.8,ug/m3 LC,40.515262,-74.806671
10/13/2014,2014,6.2,ug/m3 LC,40.515262,-74.806671
10/14/2014,2014,3.7,ug/m3 LC,40.515262,-74.806671
10/15/2014,2014,3.5,ug/m3 LC,40.515262,-74.806671
10/16/2014,2014,3.1,ug/m3 LC,40.515262,-74.806671
10/17/2014,2014,5,ug/m3 LC,40.515262,-74.806671
10/18/2014,2014,3.1,ug/m3 LC,40.515262,-74.806671
10/19/2014,2014,0.4,ug/m3 LC,40.515262,-74.806671
10/20/2014,2014,3.4,ug/m3 LC,40.515262,-74.806671
10/21/2014,2014,7.3,ug/m3 LC,40.515262,-74.806671
10/22/2014,2014,1.7,ug/m3 LC,40.515262,-74.806671
10/23/2014,2014,0.6,ug/m3 LC,40.515262,-74.806671
10/24/2014,2014,1.2,ug/m3 LC,40.515262,-74.806671
10/25/2014,2014,7.4,ug/m3 LC,40.515262,-74.806671
10/26/2014,2014,3.7,ug/m3 LC,40.515262,-74.806671
10/27/2014,2014,3.2,ug/m3 LC,40.515262,-74.806671
10/28/2014,2014,10.3,ug/m3 LC,40.515262,-74.806671
10/29/2014,2014,9.7,ug/m3 LC,40.515262,-74.806671
10/30/2014,2014,3.7,ug/m3 LC,40.515262,-74.806671
10/31/2014,2014,3.2,ug/m3 LC,40.515262,-74.806671
11/01/2014,2014,0.4,ug/m3 LC,40.515262,-74.806671
11/02/2014,2014,-0.1,ug/m3 LC,40.515262,-74.806671
11/03/2014,2014,3.4,ug/m3 LC,40.515262,-74.806671
11/04/2014,2014,5.7,ug/m3 LC,40.515262,-74.806671
11/05/2014,2014,8.9,ug/m3 LC,40.515262,-74.806671
11/06/2014,2014,5.6,ug/m3 LC,40.515262,-74.806671
11/07/2014,2014,1.6,ug/m3 LC,40.515262,-74.806671
11/08/2014,2014,2.1,ug/m3 LC,40.515262,-74.806671
11/09/2014,2014,9.1,ug/m3 LC,40.515262,-74.806671
11/10/2014,2014,9.4,ug/m3 LC,40.515262,-74.806671
11/11/2014,2014,6.6,ug/m3 LC,40.515262,-74.806671
11/12/2014,2014,6.5,ug/m3 LC,40.515262,-74.806671
11/13/2014,2014,3.1,ug/m3 LC,40.515262,-74.806671
11/14/2014,2014,3.3,ug/m3 LC,40.515262,-74.806671
11/15/2014,2014,6.3,ug/m3 LC,40.515262,-74.806671
11/16/2014,2014,11.3,ug/m3 LC,40.515262,-74.806671
11/17/2014,2014,5,ug/m3 LC,40.515262,-74.806671
11/18/2014,2014,5.9,ug/m3 LC,40.515262,-74.806671
11/19/2014,2014,4.6,ug/m3 LC,40.515262,-74.806671
11/20/2014,2014,8.8,ug/m3 LC,40.515262,-74.806671
11/21/2014,2014,5.4,ug/m3 LC,40.515262,-74.806671
11/22/2014,2014,9.1,ug/m3 LC,40.515262,-74.806671
11/23/2014,2014,10.5,ug/m3 LC,40.515262,-74.806671
11/24/2014,2014,4.7,ug/m3 LC,40.515262,-74.806671
11/25/2014,2014,4.4,ug/m3 LC,40.515262,-74.806671
11/26/2014,2014,2.4,ug/m3 LC,40.515262,-74.806671
11/27/2014,2014,1.7,ug/m3 LC,40.515262,-74.806671
11/28/2014,2014,4.1,ug/m3 LC,40.515262,-74.806671
11/29/2014,2014,10.9,ug/m3 LC,40.515262,-74.806671
11/30/2014,2014,12.8,ug/m3 LC,40.515262,-74.806671
12/01/2014,2014,11.9,ug/m3 LC,40.515262,-74.806671
12/02/2014,2014,2.4,ug/m3 LC,40.515262,-74.806671
12/03/2014,2014,3.8,ug/m3 LC,40.515262,-74.806671
12/04/2014,2014,5.8,ug/m3 LC,40.515262,-74.806671
12/05/2014,2014,5.6,ug/m3 LC,40.515262,-74.806671
12/06/2014,2014,3.7,ug/m3 LC,40.515262,-74.806671
12/07/2014,2014,2.9,ug/m3 LC,40.515262,-74.806671
12/08/2014,2014,2.3,ug/m3 LC,40.515262,-74.806671
12/09/2014,2014,-0.7,ug/m3 LC,40.515262,-74.806671
12/10/2014,2014,-0.5,ug/m3 LC,40.515262,-74.806671
12/11/2014,2014,3,ug/m3 LC,40.515262,-74.806671
12/12/2014,2014,2.1,ug/m3 LC,40.515262,-74.806671
12/13/2014,2014,3.2,ug/m3 LC,40.515262,-74.806671
12/14/2014,2014,4,ug/m3 LC,40.515262,-74.806671
12/15/2014,2014,3,ug/m3 LC,40.515262,-74.806671
12/16/2014,2014,9,ug/m3 LC,40.515262,-74.806671
12/17/2014,2014,3.2,ug/m3 LC,40.515262,-74.806671
12/18/2014,2014,1.3,ug/m3 LC,40.515262,-74.806671
12/19/2014,2014,1.1,ug/m3 LC,40.515262,-74.806671
12/20/2014,2014,2.3,ug/m3 LC,40.515262,-74.806671
12/21/2014,2014,3.9,ug/m3 LC,40.515262,-74.806671
12/22/2014,2014,8.9,ug/m3 LC,40.515262,-74.806671
12/23/2014,2014,1.1,ug/m3 LC,40.515262,-74.806671
12/24/2014,2014,1.9,ug/m3 LC,40.515262,-74.806671
12/25/2014,2014,2,ug/m3 LC,40.515262,-74.806671
12/26/2014,2014,5,ug/m3 LC,40.515262,-74.806671
12/27/2014,2014,11.8,ug/m3 LC,40.515262,-74.806671
12/28/2014,2014,9,ug/m3 LC,40.515262,-74.806671
12/29/2014,2014,2.9,ug/m3 LC,40.515262,-74.806671
12/30/2014,2014,2.5,ug/m3 LC,40.515262,-74.806671
12/31/2014,2014,7.5,ug/m3 LC,40.515262,-74.806671
01/01/2015,2015,9.2,ug/m3 LC,40.816,-73.902
01/02/2015,2015,7.9,ug/m3 LC,40.816,-73.902
01/03/2015,2015,6.6,ug/m3 LC,40.816,-73.902
01/04/2015,2015,6.3,ug/m3 LC,40.816,-73.902
01/05/2015,2015,2,ug/m3 LC,40.816,-73.902
01/06/2015,2015,7.5,ug/m3 LC,40.816,-73.902
01/07/2015,2015,7.3,ug/m3 LC,40.816,-73.902
01/08/2015,2015,5.1,ug/m3 LC,40.816,-73.902
01/09/2015,2015,7.2,ug/m3 LC,40.816,-73.902
01/10/2015,2015,7.7,ug/m3 LC,40.816,-73.902
01/11/2015,2015,12.6,ug/m3 LC,40.816,-73.902
01/12/2015,2015,14.4,ug/m3 LC,40.816,-73.902
01/13/2015,2015,6.8,ug/m3 LC,40.816,-73.902
01/14/2015,2015,7.6,ug/m3 LC,40.816,-73.902
01/15/2015,2015,13.4,ug/m3 LC,40.816,-73.902
01/16/2015,2015,13.2,ug/m3 LC,40.816,-73.902
01/17/2015,2015,4.1,ug/m3 LC,40.816,-73.902
01/18/2015,2015,14.5,ug/m3 LC,40.816,-73.902
01/19/2015,2015,5.1,ug/m3 LC,40.816,-73.902
01/20/2015,2015,3.1,ug/m3 LC,40.816,-73.902
01/21/2015,2015,4.8,ug/m3 LC,40.816,-73.902
01/22/2015,2015,13.6,ug/m3 LC,40.816,-73.902
01/23/2015,2015,17.5,ug/m3 LC,40.816,-73.902
01/24/2015,2015,14.1,ug/m3 LC,40.816,-73.902
01/25/2015,2015,7.1,ug/m3 LC,40.816,-73.902
01/26/2015,2015,4.4,ug/m3 LC,40.816,-73.902
01/27/2015,2015,4.3,ug/m3 LC,40.816,-73.902
01/28/2015,2015,4.8,ug/m3 LC,40.816,-73.902
01/29/2015,2015,9.4,ug/m3 LC,40.816,-73.902
01/30/2015,2015,7.8,ug/m3 LC,40.816,-73.902
01/31/2015,2015,1.8,ug/m3 LC,40.816,-73.902
02/01/2015,2015,14.7,ug/m3 LC,40.816,-73.902
02/02/2015,2015,7.2,ug/m3 LC,40.816,-73.902
02/03/2015,2015,7.6,ug/m3 LC,40.816,-73.902
02/04/2015,2015,16.5,ug/m3 LC,40.816,-73.902
02/05/2015,2015,7,ug/m3 LC,40.816,-73.902
02/06/2015,2015,8,ug/m3 LC,40.816,-73.902
02/07/2015,2015,16.3,ug/m3 LC,40.816,-73.902
02/08/2015,2015,20.5,ug/m3 LC,40.816,-73.902
02/09/2015,2015,4.1,ug/m3 LC,40.816,-73.902
02/11/2015,2015,7.2,ug/m3 LC,40.816,-73.902
02/12/2015,2015,13,ug/m3 LC,40.816,-73.902
02/13/2015,2015,5.7,ug/m3 LC,40.816,-73.902
02/14/2015,2015,10.9,ug/m3 LC,40.816,-73.902
02/15/2015,2015,7.3,ug/m3 LC,40.816,-73.902
02/16/2015,2015,4,ug/m3 LC,40.816,-73.902
02/17/2015,2015,10.4,ug/m3 LC,40.816,-73.902
02/18/2015,2015,18.2,ug/m3 LC,40.816,-73.902
02/19/2015,2015,7.2,ug/m3 LC,40.816,-73.902
02/20/2015,2015,6.6,ug/m3 LC,40.816,-73.902
02/21/2015,2015,10.5,ug/m3 LC,40.816,-73.902
02/22/2015,2015,24.1,ug/m3 LC,40.816,-73.902
02/23/2015,2015,7.8,ug/m3 LC,40.816,-73.902
02/24/2015,2015,8.8,ug/m3 LC,40.816,-73.902
02/25/2015,2015,13.7,ug/m3 LC,40.816,-73.902
02/26/2015,2015,6.9,ug/m3 LC,40.816,-73.902
02/27/2015,2015,8.5,ug/m3 LC,40.816,-73.902
02/28/2015,2015,9.5,ug/m3 LC,40.816,-73.902
03/01/2015,2015,13.8,ug/m3 LC,40.816,-73.902
03/02/2015,2015,14.3,ug/m3 LC,40.816,-73.902
03/03/2015,2015,6.7,ug/m3 LC,40.816,-73.902
03/04/2015,2015,20.4,ug/m3 LC,40.816,-73.902
03/05/2015,2015,8.5,ug/m3 LC,40.816,-73.902
03/06/2015,2015,7,ug/m3 LC,40.816,-73.902
03/07/2015,2015,15.5,ug/m3 LC,40.816,-73.902
03/08/2015,2015,14.4,ug/m3 LC,40.816,-73.902
03/09/2015,2015,9.5,ug/m3 LC,40.816,-73.902
03/10/2015,2015,28.5,ug/m3 LC,40.816,-73.902
03/11/2015,2015,10.6,ug/m3 LC,40.816,-73.902
03/12/2015,2015,0.2,ug/m3 LC,40.816,-73.902
03/13/2015,2015,0.8,ug/m3 LC,40.816,-73.902
03/14/2015,2015,2.7,ug/m3 LC,40.816,-73.902
03/15/2015,2015,0,ug/m3 LC,40.816,-73.902
03/16/2015,2015,7.8,ug/m3 LC,40.816,-73.902
03/17/2015,2015,10.5,ug/m3 LC,40.816,-73.902
03/18/2015,2015,-0.5,ug/m3 LC,40.816,-73.902
03/19/2015,2015,0.7,ug/m3 LC,40.816,-73.902
03/20/2015,2015,1.9,ug/m3 LC,40.816,-73.902
03/21/2015,2015,12.5,ug/m3 LC,40.816,-73.902
03/22/2015,2015,0.8,ug/m3 LC,40.816,-73.902
03/23/2015,2015,-0.3,ug/m3 LC,40.816,-73.902
03/24/2015,2015,4.9,ug/m3 LC,40.816,-73.902
